x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
1406.469,666.708,nan,nan,1635.372,876.725,1607.134,802.129,1422.293,942.822,1461.435,1070.243,1381.638,803.707,1525.544,683.634,1591.790,663.192,1424.368,571.069
1404.315,667.790,nan,nan,1635.762,876.640,1607.343,801.551,1422.075,942.521,1461.790,1070.082,1381.183,804.670,1525.724,683.351,1591.517,662.775,1421.496,571.666
1405.665,667.310,nan,nan,1636.230,876.339,1607.460,801.462,1421.264,942.421,1461.874,1070.114,1382.133,804.274,1525.685,683.698,1591.472,662.585,1420.175,572.388
1404.333,667.851,nan,nan,1636.938,875.817,1607.720,801.071,1421.126,941.710,1462.187,1069.991,1382.791,802.819,1525.642,683.079,1591.438,661.944,1422.062,572.342
1404.607,667.873,nan,nan,1636.381,875.667,1607.980,800.604,1420.408,941.548,1462.746,1070.152,1382.524,803.727,1525.831,682.618,1590.955,662.615,1421.277,572.607
1404.133,668.128,nan,nan,1636.362,876.190,1608.311,800.115,1420.006,940.578,1463.034,1070.308,1382.822,803.409,1525.612,683.138,1591.402,661.603,1420.343,573.181
1402.953,668.731,nan,nan,1636.831,875.943,1608.220,799.647,1419.603,940.269,1463.353,1070.257,1382.542,803.977,1525.662,682.964,1591.187,662.397,1421.002,573.190
1402.980,668.588,nan,nan,1637.658,875.388,1608.578,799.466,1418.914,939.552,1463.468,1070.325,1382.346,805.009,1525.768,683.169,1590.509,661.808,1418.073,574.382
1402.249,668.843,nan,nan,1638.189,875.252,1608.537,799.229,1418.313,939.203,1463.688,1070.538,1382.898,804.882,1525.808,682.633,1590.035,661.108,1417.105,574.786
1402.853,668.829,nan,nan,1637.928,875.315,1608.751,798.860,1418.281,938.957,1464.073,1070.323,1381.931,806.384,1525.876,682.260,1589.766,661.944,1416.588,575.227
1402.087,669.131,nan,nan,1638.023,875.145,1609.185,798.378,1417.760,938.773,1464.516,1070.577,1382.158,805.974,1525.571,682.346,1591.590,671.659,1416.307,575.665
1402.505,669.072,nan,nan,1638.255,874.700,1609.395,798.063,1417.103,937.752,1464.573,1070.671,1381.904,806.562,1525.589,681.941,1591.724,672.257,1414.171,576.612
1402.496,669.181,nan,nan,1638.868,874.897,1609.247,798.003,1416.996,938.041,1465.143,1070.742,1382.104,806.127,1525.537,681.797,1590.982,671.500,1414.770,576.489
1400.332,670.120,nan,nan,1639.350,874.771,1609.446,797.755,1416.225,936.928,1465.291,1070.845,1381.908,806.503,1525.449,681.731,1590.902,671.801,1413.145,577.163
1401.028,669.853,nan,nan,1639.336,874.730,1609.971,797.182,1415.643,936.823,1465.839,1070.626,1381.973,806.163,1524.711,681.431,1591.465,673.535,1411.398,577.762
1401.452,669.866,nan,nan,1640.159,874.389,1609.970,797.307,1415.134,936.348,1465.673,1071.027,1381.861,806.504,1524.680,681.322,1591.891,674.359,1410.128,578.624
1401.792,669.727,nan,nan,1640.449,874.173,1610.304,796.741,1414.438,935.938,1466.273,1071.051,1382.478,805.375,1524.455,681.438,1591.218,672.979,1409.758,578.623
1400.159,670.555,nan,nan,1640.802,874.286,1610.448,796.912,1413.654,935.542,1466.575,1071.117,1382.246,805.646,1524.061,681.145,1591.176,673.270,1407.999,579.068
1401.634,670.106,nan,nan,1641.376,874.254,1610.464,796.746,1412.994,935.431,1466.710,1071.185,1382.096,805.757,1523.522,681.321,1590.894,672.866,1406.080,579.759
1400.436,670.697,nan,nan,1641.519,873.949,1611.003,796.498,1412.239,934.908,1467.118,1071.489,1382.306,805.424,1523.267,680.885,1590.974,672.020,1404.182,580.069
1401.820,670.213,nan,nan,1641.912,874.012,1611.473,796.228,1411.363,934.934,1467.909,1071.859,1382.999,803.908,1523.471,680.712,1590.288,671.662,1402.727,580.511
1402.088,670.296,nan,nan,1642.551,873.486,1611.716,796.092,1410.761,934.511,1467.778,1071.447,1383.251,803.237,1522.603,680.310,1589.980,671.273,1401.305,580.880
1401.181,671.042,nan,nan,1642.690,874.092,1611.722,796.176,1409.865,934.379,1468.161,1071.474,1383.178,803.429,1522.421,680.373,1589.974,671.351,1397.413,581.726
1400.457,671.339,nan,nan,1642.759,872.800,1612.415,796.020,1409.113,933.788,1469.245,1071.846,1382.841,803.689,1522.675,680.281,1590.345,671.538,1394.397,582.397
1401.243,671.015,nan,nan,1643.247,873.313,1612.600,796.141,1408.155,933.760,1469.244,1071.682,1382.890,803.944,1522.042,679.299,1589.766,670.679,1392.237,582.993
1401.955,670.808,nan,nan,1643.744,873.267,1612.879,795.788,1406.998,933.457,1469.362,1071.369,1382.892,803.524,1521.804,679.459,1589.630,670.330,1392.462,582.807
1403.544,669.343,nan,nan,1643.968,873.053,1613.306,795.620,1406.186,933.619,1469.646,1071.321,1383.279,802.694,1522.287,679.163,1589.669,670.676,1390.788,583.506
1399.374,672.152,nan,nan,1644.109,872.695,1613.736,795.201,1405.540,932.936,1470.519,1071.749,1383.042,803.663,1521.926,679.125,1589.670,670.394,1389.770,583.457
1398.978,672.186,nan,nan,1644.607,872.427,1613.997,795.293,1404.882,932.543,1470.739,1071.403,1383.348,803.966,1521.823,678.792,1589.900,670.792,1389.261,584.073
1403.435,669.636,nan,nan,1644.946,872.179,1614.457,794.944,1404.106,932.569,1470.873,1071.737,1383.457,803.795,1521.504,678.574,1589.497,669.693,1389.197,584.099
1404.724,668.918,nan,nan,1644.593,871.497,1614.271,794.812,1403.356,932.178,1471.291,1071.585,1383.544,803.741,1521.692,677.838,1589.586,669.263,1387.353,584.699
1395.921,673.506,nan,nan,1644.239,871.918,1614.575,794.103,1402.519,931.731,1471.794,1071.475,1383.380,804.192,1521.434,677.373,1588.931,666.963,1386.335,585.312
1397.426,673.017,nan,nan,1645.292,871.119,1614.881,793.518,1402.267,931.322,1471.297,1071.770,1383.614,803.915,1521.476,677.450,1589.227,667.445,1384.942,585.777
1397.290,672.789,nan,nan,1644.806,870.659,1615.022,792.946,1401.342,930.842,1472.194,1071.433,1383.560,803.827,1521.769,677.222,1588.868,666.831,1384.836,585.989
1395.298,673.662,nan,nan,1645.557,870.373,1614.853,792.484,1400.497,930.202,1472.709,1071.466,1383.517,804.051,1521.376,676.636,1588.855,666.640,1382.694,586.694
1394.633,674.058,nan,nan,1645.947,869.850,1615.311,791.808,1400.154,929.787,1472.962,1071.340,1383.764,804.681,1521.726,676.568,1589.379,666.988,1383.077,586.793
1395.868,673.690,nan,nan,1645.467,869.783,1615.166,791.080,1399.281,928.844,1473.057,1071.450,1384.035,804.078,1521.472,676.615,1588.777,665.560,1381.087,587.637
1395.576,673.767,nan,nan,1645.093,869.422,1615.033,790.502,1398.834,928.633,1473.503,1071.411,1384.126,803.998,1521.448,676.076,1588.729,665.537,1379.387,588.175
1394.011,674.610,nan,nan,1646.348,869.085,1615.879,789.465,1398.225,927.928,1474.198,1071.551,1384.137,804.148,1521.171,676.440,1588.560,665.511,1383.059,587.236
1393.763,674.622,nan,nan,1645.435,868.979,1615.494,789.147,1397.556,927.562,1473.949,1071.265,1384.648,803.441,1521.268,675.872,1588.224,664.893,1378.354,588.874
1393.281,675.065,nan,nan,1646.487,868.728,1615.751,788.366,1396.716,926.783,1474.730,1071.423,1383.354,806.098,1521.083,676.155,1588.513,665.545,1377.429,589.376
1396.904,673.570,nan,nan,1645.778,869.147,1616.366,787.691,1396.410,926.111,1474.893,1071.342,1383.981,805.592,1521.289,676.143,1588.104,664.116,1377.122,589.727
1399.124,672.182,nan,nan,1646.680,868.035,1616.018,787.419,1395.713,925.734,1474.680,1071.395,1384.132,805.534,1521.091,675.543,1588.041,664.263,1374.573,590.663
1395.555,674.825,nan,nan,1647.522,867.913,1616.495,786.747,1395.446,925.398,1475.398,1071.262,1384.085,806.339,1521.157,675.817,1588.384,664.400,1375.210,590.585
1395.291,674.986,nan,nan,1647.688,867.695,1616.908,786.179,1394.365,924.532,1476.100,1071.405,1383.907,806.210,1521.265,674.676,1587.876,663.666,1375.213,590.566
1392.113,676.822,nan,nan,1648.089,867.659,1617.140,785.309,1394.085,923.979,1476.085,1071.344,1383.801,805.816,1520.832,674.906,1587.473,663.548,1376.059,590.363
1393.046,676.558,nan,nan,1647.466,867.894,1617.514,785.123,1393.182,923.919,1476.624,1071.402,1383.915,805.635,1520.752,674.650,1587.649,663.978,1374.056,591.089
1393.813,676.787,1616.176,881.503,1648.556,867.280,1617.908,784.658,1392.659,923.259,1476.696,1071.394,1383.905,806.039,1520.726,674.575,1587.706,663.848,1373.853,591.135
1397.101,674.363,nan,nan,1649.382,866.989,1618.225,784.368,1391.911,922.802,1476.963,1071.249,1384.199,805.830,1519.979,673.165,1587.114,662.656,1371.988,591.899
1397.961,674.062,nan,nan,1649.592,867.049,1618.540,783.960,1391.391,922.465,1477.376,1071.381,1383.553,806.996,1519.993,673.514,1586.836,662.530,1370.335,592.624
1398.606,673.828,nan,nan,1649.500,866.733,1619.024,783.145,1390.455,921.751,1477.590,1071.288,1384.068,805.986,1518.964,673.186,1587.012,662.216,1369.795,592.647
1398.179,674.168,nan,nan,1649.150,867.190,1618.974,782.958,1389.920,921.877,1477.651,1071.400,1383.450,805.689,1519.058,673.121,1586.807,662.528,1369.031,593.455
1397.347,674.689,1616.580,881.179,1649.768,866.839,1619.837,782.560,1389.224,921.205,1478.152,1071.273,1383.934,804.857,1518.848,672.683,1585.871,661.044,1366.989,593.868
1399.118,673.805,nan,nan,1650.703,866.562,1619.918,781.829,1388.565,920.964,1478.501,1071.122,1383.286,806.572,1518.350,672.332,1585.892,661.530,1361.051,595.730
1398.216,674.151,1618.183,880.693,1650.178,866.856,1620.695,781.755,1387.561,920.377,1479.530,1071.444,1383.513,806.046,1517.954,672.423,1586.016,661.966,1360.715,596.027
1397.095,674.770,nan,nan,1650.570,866.854,1621.260,781.260,1386.973,920.106,1478.910,1071.124,1383.894,805.455,1517.812,672.085,1585.326,660.005,1362.431,595.613
1390.644,678.853,nan,nan,1651.070,866.075,1621.722,781.079,1386.409,919.947,1479.062,1070.919,1384.029,804.968,1517.054,671.411,1585.088,659.845,1359.116,596.477
1396.511,675.138,1619.220,880.293,1651.520,866.062,1622.004,780.831,1385.559,919.281,1479.602,1070.593,1383.841,805.524,1516.947,671.312,1584.937,659.149,1356.974,597.519
1392.194,677.629,nan,nan,1652.201,865.919,1622.754,780.442,1384.857,918.992,1479.857,1070.599,1383.220,806.698,1517.198,671.337,1585.016,659.910,1353.391,598.459
1390.972,678.085,nan,nan,1651.746,866.329,1623.145,780.004,1384.449,918.729,1479.932,1070.370,1383.806,805.567,1516.773,671.239,1584.740,658.652,1356.569,597.542
1388.925,679.234,nan,nan,1652.450,865.888,1623.635,779.789,1383.576,918.348,1480.281,1070.465,1383.853,805.434,1516.338,671.308,1584.647,659.014,1353.537,598.702
1387.888,679.572,nan,nan,1653.801,865.357,1623.880,779.430,1382.818,917.916,1480.300,1070.041,1383.575,805.855,1516.049,670.518,1584.575,658.337,1352.430,599.143
1388.912,679.184,nan,nan,1652.548,865.801,1624.455,779.025,1382.488,917.655,1480.505,1070.097,1383.798,805.411,1516.055,670.678,1584.912,658.786,1351.072,599.387
1388.376,679.385,nan,nan,1654.621,865.121,1625.076,778.404,1381.536,917.066,1481.017,1069.998,1383.324,806.624,1516.083,670.535,1584.579,658.314,1349.602,600.104
1387.856,679.544,nan,nan,1654.597,865.153,1625.667,778.618,1381.486,916.794,1481.423,1069.586,1382.998,806.845,1515.737,669.702,1583.933,656.999,1350.450,600.049
1386.018,680.281,1464.070,991.745,1654.870,864.689,1626.092,777.890,1380.566,916.423,1481.765,1069.812,1383.324,807.018,1515.689,669.587,1584.185,657.686,1349.893,600.418
1383.307,681.397,nan,nan,1654.695,864.685,1626.497,777.790,1380.208,915.772,1481.964,1069.604,1383.406,806.888,1515.129,669.711,1584.004,657.562,1346.884,601.249
1386.013,680.675,1463.520,991.056,1654.818,864.721,1626.934,777.517,1379.692,915.720,1482.511,1069.741,1384.724,804.542,1515.253,669.645,1583.883,656.889,1347.564,601.144
1384.203,681.160,nan,nan,1655.494,864.438,1627.478,777.031,1379.536,915.286,1482.944,1069.076,1383.372,807.511,1515.223,669.333,1583.656,656.036,1347.201,601.738
1384.248,681.398,nan,nan,1655.351,864.226,1627.609,776.642,1378.703,914.752,1483.164,1069.349,1383.563,807.354,1515.116,669.456,1583.771,656.463,1344.711,602.480
1388.806,678.901,nan,nan,1654.918,864.383,1628.002,776.043,1378.818,914.818,1483.238,1069.233,1383.608,807.597,1514.977,669.099,1583.377,656.549,1346.311,602.303
1384.189,681.731,nan,nan,1655.141,863.948,1628.446,775.966,1378.444,914.647,1483.878,1069.036,1384.049,806.632,1514.828,669.031,1583.255,656.115,1344.438,602.876
1383.087,682.224,nan,nan,1655.674,864.133,1628.722,775.483,1377.443,913.572,1483.667,1068.916,1384.368,806.132,1515.047,668.572,1583.106,655.978,1345.292,602.866
1383.270,682.266,nan,nan,1656.263,863.557,1629.054,774.600,1377.623,913.615,1483.943,1068.966,1383.766,807.419,1515.315,669.085,1582.827,655.308,1342.594,603.723
1387.225,680.318,nan,nan,1656.624,863.722,1629.662,774.477,1377.190,913.181,1484.261,1068.844,1383.411,808.233,1514.878,667.653,1582.907,655.402,1342.007,604.267
1383.158,682.832,nan,nan,1656.400,863.569,1629.812,773.792,1376.778,912.648,1484.375,1068.644,1384.247,807.785,1515.094,667.631,1582.260,654.374,1341.244,604.541
1386.197,680.837,nan,nan,1656.422,863.442,1630.011,773.687,1376.373,912.360,1484.975,1068.812,1384.079,807.348,1514.975,667.799,1582.497,655.154,1341.540,604.657
1384.515,682.445,nan,nan,1656.728,863.158,1630.237,773.308,1376.022,911.636,1485.329,1068.744,1384.092,808.154,1515.158,667.774,1582.126,654.419,1339.272,605.504
1381.191,684.176,nan,nan,1656.754,863.004,1630.397,772.849,1375.614,911.541,1485.516,1068.902,1384.236,807.376,1515.169,666.816,1582.308,655.276,1339.028,605.827
1380.601,684.433,nan,nan,1657.321,862.569,1630.836,772.353,1375.096,910.935,1486.122,1068.837,1384.158,808.229,1514.816,666.789,1582.379,655.489,1338.361,606.072
1387.535,680.641,nan,nan,1657.751,862.578,1630.894,771.991,1374.784,910.925,1486.144,1068.776,1384.709,806.356,1514.422,666.857,1581.654,653.705,1339.834,605.782
1386.572,681.399,1627.041,877.022,1657.522,862.655,1631.414,771.818,1374.566,910.587,1486.169,1068.690,1385.298,805.932,1514.441,666.811,1581.627,654.280,1336.323,607.053
1386.327,681.754,nan,nan,1657.950,862.274,1631.418,771.386,1373.926,910.217,1486.384,1069.076,1384.071,808.489,1514.364,666.474,1581.210,653.557,1338.293,606.799
1385.716,681.811,1599.115,792.897,1657.987,862.177,1631.876,771.124,1373.632,909.823,1486.771,1068.778,1384.411,808.113,1514.369,665.898,1581.650,654.247,1335.298,607.777
1379.863,685.355,1405.612,670.804,1658.191,861.893,1632.218,770.643,1373.394,909.795,1487.102,1068.851,1385.003,805.997,1514.272,665.896,1581.595,654.245,1334.418,608.317
1385.297,682.335,nan,nan,1658.749,861.917,1632.516,770.361,1372.870,909.517,1487.064,1068.821,1384.626,806.651,1514.290,665.629,1581.265,653.473,1332.079,609.178
1385.277,682.155,1599.765,792.229,1659.380,861.788,1632.957,769.764,1372.439,909.032,1487.406,1069.093,1384.835,806.323,1513.950,665.362,1580.989,653.106,1332.919,609.056
1385.081,681.987,nan,nan,1659.018,861.837,1633.333,769.433,1372.150,908.851,1488.326,1068.750,1383.964,808.336,1514.050,664.730,1580.739,653.227,1332.449,609.227
1383.845,682.817,1600.029,791.711,1660.301,860.954,1633.631,769.150,1371.771,908.843,1488.541,1069.075,1384.885,806.207,1514.063,664.976,1580.830,653.496,1332.062,609.606
1379.568,685.249,nan,nan,1660.760,861.264,1634.003,768.806,1370.732,908.204,1488.636,1069.118,1384.206,807.629,1513.881,664.857,1580.564,652.867,1330.319,610.348
1379.767,685.270,nan,nan,1661.034,861.034,1634.167,768.568,1370.434,907.933,1488.860,1069.143,1384.555,806.570,1513.768,664.103,1580.608,652.858,1329.424,610.517
1378.808,685.698,nan,nan,1660.654,861.461,1634.717,768.169,1370.042,907.756,1489.333,1068.818,1384.139,807.409,1513.797,663.946,1580.931,653.143,1329.396,610.867
1379.116,685.578,nan,nan,1661.119,861.324,1634.940,768.040,1369.638,907.533,1489.388,1068.793,1384.231,807.116,1513.154,663.916,1580.712,652.816,1327.631,611.468
1378.697,685.750,nan,nan,1661.640,861.393,1635.411,767.736,1369.168,907.553,1489.745,1068.832,1383.938,808.073,1512.987,663.610,1580.919,653.077,1328.274,611.154
1379.244,685.493,nan,nan,1661.576,861.165,1635.329,767.657,1368.667,907.238,1490.078,1068.638,1384.072,807.805,1513.183,663.910,1580.393,652.070,1326.740,611.972
1378.603,685.807,nan,nan,1662.105,861.066,1635.733,767.417,1368.217,906.870,1490.187,1068.397,1384.272,807.655,1512.929,663.570,1580.938,653.027,1325.523,612.270
1378.418,685.847,nan,nan,1662.288,861.442,1636.434,767.177,1367.990,906.663,1490.221,1067.471,1383.936,808.141,1513.195,663.722,1580.727,653.088,1321.910,613.908
1377.199,686.514,nan,nan,1662.615,861.389,1636.558,766.844,1367.593,906.426,1490.780,1067.942,1383.894,808.555,1513.295,662.997,1580.740,652.919,1323.395,613.194
1377.326,686.425,nan,nan,1662.904,861.348,1637.081,766.387,1367.198,906.285,1491.693,1067.718,1384.478,807.308,1513.039,662.393,1581.046,653.466,1324.631,612.850
1377.294,686.560,nan,nan,1663.547,860.953,1637.349,766.191,1366.761,905.962,1491.508,1066.962,1384.711,806.691,1512.926,662.058,1580.623,652.479,1323.674,613.222
1376.766,687.032,nan,nan,1663.700,860.825,1637.934,765.905,1366.452,905.604,1491.928,1066.625,1384.601,807.515,1512.810,661.930,1580.152,651.716,1320.099,615.033
1374.664,687.772,nan,nan,1663.442,861.096,1638.194,765.987,1366.181,905.060,1492.798,1066.602,1384.687,808.044,1512.508,662.530,1580.311,652.633,1320.944,614.679
1375.614,687.691,nan,nan,1663.729,860.376,1638.658,765.702,1365.798,905.168,1492.477,1066.146,1384.475,809.141,1512.231,662.475,1580.200,652.255,1318.366,616.257
1374.770,688.430,nan,nan,1664.735,860.348,1639.191,765.285,1366.009,904.964,1492.493,1066.043,1384.337,810.019,1512.158,662.164,1580.532,653.387,1318.440,616.412
1375.460,688.130,1634.318,873.726,1665.304,859.761,1639.642,765.012,1365.214,903.816,1492.661,1065.730,1385.193,808.290,1512.185,661.252,1580.435,653.400,1318.852,616.196
1374.035,688.881,1634.295,873.753,1665.391,859.699,1639.684,765.080,1364.438,903.618,1493.690,1065.289,1384.282,810.458,1512.188,661.315,1580.402,653.288,1320.778,615.522
1374.119,689.091,1634.458,873.667,1664.976,859.959,1639.903,764.857,1364.535,903.244,1493.348,1064.946,1384.218,810.826,1512.354,661.532,1579.933,652.391,1321.142,615.361
1374.156,689.233,1632.663,874.350,1665.449,859.633,1640.544,764.749,1364.287,902.722,1494.062,1064.312,1384.427,810.322,1512.196,661.010,1580.087,652.654,1320.059,616.115
1374.292,689.130,1635.189,873.233,1666.305,858.844,1640.554,764.620,1364.199,902.423,1494.788,1064.316,1384.440,810.411,1512.024,661.385,1579.727,652.048,1318.406,617.525
1372.399,690.302,nan,nan,1666.457,858.984,1641.035,764.317,1363.440,901.953,1495.025,1063.928,1384.602,810.185,1511.684,661.552,1579.793,652.737,1319.143,617.073
1382.526,685.776,nan,nan,1666.702,858.621,1641.770,763.717,1363.200,901.587,1494.680,1063.672,1384.806,810.044,1511.616,661.358,1579.711,653.013,1318.667,617.631
1384.160,684.481,nan,nan,1666.490,858.488,1642.081,763.791,1362.625,901.522,1495.546,1063.259,1384.591,810.387,1511.446,661.349,1579.601,652.831,1318.412,618.010
1371.270,690.965,1607.541,785.718,1667.138,857.945,1642.353,763.648,1362.581,901.396,1495.617,1063.000,1385.065,809.482,1511.301,660.933,1579.606,652.771,1318.097,618.278
1384.552,685.055,nan,nan,1666.820,858.453,1642.543,763.512,1361.662,900.776,1495.777,1063.193,1384.816,810.062,1511.482,660.833,1579.304,652.342,1317.320,618.892
1373.039,690.737,nan,nan,1666.840,858.503,1642.733,763.074,1361.163,900.656,1496.234,1063.006,1384.937,809.831,1511.306,660.353,1579.221,652.453,1317.366,618.978
1384.843,684.598,nan,nan,1666.994,858.199,1643.304,762.971,1360.769,900.791,1496.773,1062.498,1384.936,809.693,1511.173,660.554,1578.937,651.915,1317.463,619.183
1384.484,684.829,nan,nan,1667.249,857.720,1643.568,762.755,1360.386,900.650,1496.438,1062.290,1384.957,809.742,1511.017,660.856,1579.043,652.504,1317.061,619.361
